message,created_time,id
2016-02-23T01:58:38+0000,I was hoping it was going to say Michael Savage.,498653890307516_498702600302645
2016-02-23T00:30:17+0000,Nice ?,498604800312425_498686003637638
2016-02-23T00:38:01+0000,No thanks Mr Amnesty.....I'm voting Trump!,498604800312425_498688360304069
2016-02-23T00:38:18+0000,https://youtu.be/h9PxdDvgQks?t=5 }}}} SHARE THIS THIS IS TRUE MARCO RUBIO WAS BORN MAY 28 1971. HIS PARENTS DID NOT BE COME US CITIZEN TILL 1975 HE CAN NOT RUN FOR THIS OFFICE,498604800312425_498688390304066
2016-02-23T00:38:28+0000,"- all this blather about republican birthers, yet never a word about the damn black Nairobi chimp ?!!",498604800312425_498688426970729
2016-02-23T00:38:31+0000,Rubio will be ok. Just needs. To grow up. Maybe 8 years hr night have experience  to be president,498604800312425_498688436970728
2016-02-23T00:39:23+0000,is too immature to be  president. he does not have the business sense needed to control our countries against the world problems or immigration,498604800312425_498688716970700
2016-02-23T00:40:52+0000,He seems to be either a robot or a puppet,498604800312425_498689110303994
2016-02-23T00:41:32+0000,"He's not even eligible to be President, his parents were illegals when he was born.  Plus yes he is to immature to be President.",498604800312425_498689186970653
2016-02-23T00:43:50+0000,I am voting trump,498604800312425_498689563637282
2016-02-23T00:44:30+0000,,498604800312425_498689693637269
2016-02-23T00:50:11+0000,I don't think he will much farther.   Trump is going to run him over,498604800312425_498690536970518
2016-02-23T00:51:03+0000,I just read where Rubio commented to his people that Trump supporters were White Trash.  This is not a bit funny.,498604800312425_498690696970502
2016-02-23T00:54:46+0000,Would never vote for Rubio.  Too darn weak on immigration.,498604800312425_498691203637118
2016-02-23T00:57:00+0000,"Well guess that Rubio has learn a lot from Fidel Castro.  And, just because he is Hispanic does not mean that he has to call Trump supporters white trash.  #PresidentTrump 2016  Take down that Cuban Banana.",498604800312425_498691830303722
2016-02-23T00:57:39+0000,VOTE Donald J. Trump,498604800312425_498691886970383
2016-02-23T00:57:46+0000,Yes he hasn't even Mastered Going to Work and Voting. If He can't do a job he is paid to do. Heck NO! And He is Still wet Behind the ears!,498604800312425_498691900303715
2016-02-23T00:59:54+0000,"Rubio is too young - PERIOD! If you make a speech after losing and you look afraid and you mouth is dry in front of your own supporters, then what the hell does he do when he has to confront PUTIN!",498604800312425_498692256970346
2016-02-23T01:00:36+0000,I have an idea as to why his voting record is so bad. On the items he voted on his owners told him how to vote. On the no shows they were out of reach. Even puppet masters need a break.,498604800312425_498692370303668
2016-02-23T01:00:56+0000,It's not about age it's about brains. Still voted for Trump.,498604800312425_498692410303664
2016-02-23T01:02:08+0000,"Yes, much too young he does not have the maturity or wisdom of presidency",498604800312425_498692536970318
2016-02-23T01:03:50+0000,DT to DC!!!,498604800312425_498692893636949
2016-02-23T01:05:10+0000,Yes I do . Rubio is not the one I would for for . He is to inexperienced. TRUMP has our votes .,498604800312425_498693086970263
2016-02-23T01:09:09+0000,What a weiner,498604800312425_498693790303526
2016-02-23T01:11:05+0000,"get that quote on tape.  young, boyish good looks, junior senator, no real world-wide accomplishments, pro amnesty and open borders, owned by goldman sachs, supports TPP, he and wife essentially have ""jobs-in-name only"", protected  and anointed by his party.  OMG a democrat in rino clothing.",498604800312425_498694010303504
2016-02-23T01:16:07+0000,Yes he's to young an don't care about the American people. He's a lying cheat like Cruz. Trump 2016!!!!!,498604800312425_498694650303440
2016-02-23T00:00:23+0000,loving the comments  everyone :),498626053643633_498681363638102
2016-02-23T00:01:00+0000,Beck is a nut job,498626053643633_498681410304764
2016-02-23T00:01:33+0000,Awesome info very interesting  :),498626053643633_498681480304757
2016-02-23T00:04:06+0000,Beck is a sore looser that's all.Move on Beck.Go Trump,498626053643633_498681860304719
2016-02-23T00:05:05+0000,"Well then Beck, have the same respect for others comments.  And you are important to who?",498626053643633_498681993638039
2016-02-23T00:06:02+0000,Glenn Beck is a schmuck.,498626053643633_498682130304692
2016-02-23T00:06:14+0000,GLEN BECK IS AN IDIOT !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! IM VOTING TRUMP !!!!!!!!!!!!!!!!!!!!!!!!!! AMERICA FOR TRUMP !!!!!!!!!!!!!!!!!!!!!!!!!!!!!,498626053643633_498682146971357
2016-02-23T00:07:21+0000,Glenn Beck is insane. Yeah we know.,498626053643633_498682450304660
2016-02-23T00:07:28+0000,Hey Mr. Beck...........Why don't you LAY OFF THE SAUCE.....maybe your LIVER would heal itself.,498626053643633_498682473637991
2016-02-23T00:10:04+0000,Beck has finally lost his mind .....either that or he is showing himself to be a total phones much like Rush Limbugh,498626053643633_498682920304613
2016-02-23T00:11:48+0000,"Looks 20 years older than the last time i saw him, lmao.",498626053643633_498683153637923
2016-02-23T00:12:01+0000,"I thought beck was busy starving himself to death, get on with it.",498626053643633_498683190304586
2016-02-23T00:12:34+0000,Trump has my vote. People can say all they want to about Trump-----it will not change my mind about him! Trump has my vote 🇺🇸🇺🇸🇺🇸🇺🇸,498626053643633_498683250304580
2016-02-23T00:12:34+0000,Geez he's still on the air,498626053643633_498683256971246
2016-02-23T00:13:10+0000,I hope Glenn takes a permanent fast!,498626053643633_498683336971238
2016-02-23T00:13:21+0000,Beck has some serious mental issues.,498626053643633_498683386971233
2016-02-23T00:13:49+0000,Lol this guys going to implode tomorrow night. Trump 2016!,498626053643633_498683430304562
2016-02-23T00:13:50+0000,"what part of 'a person's relationship with God is between that person and God only' does Glenn Beck not get!?!?!? and also he even said that he'll take Bernie Sanders over Donald Trump any day. Can you believe that - Bernie Sanders, the self professed democratic socialist who wants to give you 'free'* (*restrictions apply) stuff and take your guns away to leave you defenseless should a shooting happen. Glenn you belong in the psych ward (aka mental hospital) !!!!",498626053643633_498683436971228
2016-02-23T00:14:45+0000,Who the heck pays any attention to him anyways?  Up to me he would be in the unemployment line.,498626053643633_498683553637883
2016-02-23T00:14:51+0000,"Beck , have you been masterbating again",498626053643633_498683570304548
2016-02-23T00:15:08+0000,I am for Trump.,498626053643633_498683620304543
2016-02-23T00:17:19+0000,Beck like 's to hear his self talk Rock on Trump👍🏻,498626053643633_498684193637819
2016-02-23T00:17:57+0000,Is Glenn still doing drugs and hearing voices,498626053643633_498684290304476
2016-02-23T00:19:00+0000,Beck is mentally ill for sure.,498626053643633_498684423637796
2016-02-23T00:19:59+0000,WHO CARES FOR BECK Donald Trump For President,498626053643633_498684550304450
2016-02-22T23:36:10+0000,"Its called DIRTY WORK, and Cruz was behind it all, Ted will tell any lie to win, however he now knows he cant win, just waiting for a call from the boss, TRUMP!!",498651203641118_498661473640091
2016-02-22T23:41:09+0000,Somebody has to be the scape goat!!,498651203641118_498662076973364
2016-02-22T23:44:54+0000,If he was serious why wasn't somethings done when rumors about Ben Carson giving up his run for president. Steeling votes from Ben Carsons supporters.,498651203641118_498662620306643
2016-02-22T23:50:20+0000,Just to show you not everyone was lying about Cruz. Relly Dirty Go Trump,498651203641118_498663226973249
2016-02-22T23:51:38+0000,"Don't fall for that crap,Cruz knew exactly what was going on,this guy is nothing but someone to take the blame.If he didn't know what was going on,that proves he is not much of a leader.",498651203641118_498664110306494
2016-02-22T23:52:37+0000,What else is new! All that praise the lord and thank god crap can't protect a lying cheating politician like Cruz!,498651203641118_498666403639598
2016-02-22T23:59:08+0000,Jill Ramon,498651203641118_498681060304799
2016-02-23T00:01:47+0000,Too late..  Your reputation has already been tarnished!! Lie after lie after lie and your running for POTUS!!! No thanks... You lost the trust of the people and take that Trusted sign down. It doesn't help you... It makes you look like more of a hypocrite!,498651203641118_498681490304756
2016-02-23T00:17:28+0000,IM WITH TRUMP !!!!!!!!!!!!!!!!!!!!!!!!,498651203641118_498684210304484
2016-02-23T00:18:42+0000,I was hoping that Cruz had suspended his campaign! no such luck I guess...,498651203641118_498684390304466
2016-02-23T00:19:49+0000,RAFAEL is a LIAR.,498651203641118_498684533637785
2016-02-23T00:22:31+0000,Just another lying crooked politician wanting in the white house,498651203641118_498685056971066
2016-02-23T00:29:29+0000,"Surprising he does this AFTER he got walloped in Hampshire and SC....  He did not say ""boo"" when the lies were posted publicly !!!  He let them run and do the intended damage.  Think about that for a moment.",498651203641118_498685866970985
2016-02-23T00:30:54+0000,Who cares? Cruze hasn't got a chance in hell. #TRUMP2016,498651203641118_498686066970965
2016-02-23T00:31:30+0000,Trump for President!,498651203641118_498686516970920
2016-02-23T00:39:11+0000,Voting Trump! Sick of corrupt politicians!,498651203641118_498688670304038
2016-02-23T00:58:21+0000,Cruz is shady. Not presidential.,498651203641118_498691960303709
2016-02-23T01:03:32+0000,DT to DC!!!,498651203641118_498692840303621
2016-02-23T01:10:32+0000,"Lmao, prime example of shit rolling down hill. But it starts at the top first?",498651203641118_498693983636840
2016-02-23T01:13:41+0000,Fake firing .I do not want a liar & cheat & mmore VOTE for Donald Trump for President.,498651203641118_498694370303468
2016-02-23T01:14:31+0000,Trump needs to stop attacking..still not a real word on what he is actually planning..Cruz's  has his listed on his sight..Making American great is beginning to sound like hope and change,498651203641118_498694473636791
2016-02-23T01:39:52+0000,Rick Tyler is Cruz scape goat ! Go Donald Trump Commander in Chief 2016,498651203641118_498698513636387
2016-02-23T02:12:20+0000,TED CRUZ HAS CANNIBALIZED HIS OWN SPOKESPERSON TO THE BIG MEDIA MINIONS.,498651203641118_498704680302437
2016-02-23T02:14:02+0000,Trump an the Lord are letting these other two hang themselves with their own tounge,498651203641118_498704933635745
2016-02-23T02:14:33+0000,"Cruz is creepy for a non-specific, visceral reason that I cannot explain. My antennae never lie.",498651203641118_498704996969072
2016-02-22T23:30:21+0000,anyone else love  this  as much as i do ?  :p,498658833640355_498660493640189
2016-02-22T23:36:59+0000,bt we as ugandaness we are tired of this president,498658833640355_498661583640080
2016-02-22T23:00:14+0000,Absolutely love  anything like this,498626326976939_498654836974088
2016-02-22T23:06:54+0000,we went Friday and voted. nowhere on my ballot did it ask what my religion was.  how can  a broadcast tell who is a christian and who is not by his vote?  lot of bs,498626326976939_498656470307258
2016-02-22T23:08:40+0000,Donald Trump will fight for America & Christianity!!!,498626326976939_498656670307238
